Offset,Hash,Original,Translation
499700,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
499704,2011020034,大衆酒場ギルド,대중 주점 길드
499708,2069145784,"火山で、多くのモンスターが
大繁殖しておる！
各地のハンターたちに、狩猟
協力を要請しておるが、数が
多すぎるのが現実じゃ。
そこで、２人まででこの狩猟
に出かけられる者を募りたい。
早いランクアップを目指す者
には、特にすすめるぞい。","화산에서 많은 몬스터가
대번식하고 있느니라! 각지의
헌터들에게 사냥 협력을
요청하고 있네만, 수가 너무
많은 것이 현실이니라.
그래서, ２인까지 이 사냥 에
나설 수 있는 자를 모집하고
싶네. 빠른 랭크업을 노리는
자 에게는, 특히 권하는
바이니라."
500032,668521380,"≪砂漠探索≫
砂漠の特産","≪사막 탐색≫
사막의 특산"
500036,2360680239,サボテンの花４個の納品,선인장꽃 4개 납품
500040,1259789214,なし,없음
500044,1259789214,なし,없음
500048,4061774871,メインターゲットの達成,메인 타겟 달성
500052,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
500056,251015392,ギルド専属の情報屋,길드 전속 정보상
500060,413795491,"砂漠ならではの素材が
ごろごろしている穴場を
見つけたぞ。
ぜひ、行ってみてくれ。
ポーチ満載で帰れば、
情報代を払っただけの
価値はあると思うぜ。","사막만의 소재가 잔뜩 널려
있는 숨은 명당을 찾아냈다.
꼭, 가봐라. 포치를 가득
채워서 돌아오면, 정보료를 낸
만큼의 가치는 있을 거다."
500384,3731051676,"≪沼地探索≫
暴虐！侵略の獰竜","≪늪지 탐색≫
포악! 침략의 영룡"
500388,3361143957,アビオルグ１頭の狩猟,아비오르그 １마리 사냥
500392,1259789214,なし,없음
500396,1259789214,なし,없음
500400,4061774871,メインターゲットの達成,메인 타겟 달성
500404,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
500408,1435362778,メゼポルタ猟団組合,메제포르타 수렵단 조합
500412,4083143264,"沼地で確認されている
アビオルグの狩猟依頼です。
沼地は、駆け出しの
ハンターの方も多く狩猟に
訪れる場所のため、
安全の確保をしてほしい
とのことです。
こういう時こそ
ハンターさんたちの腕の見せ
どころではないでしょうか。","늪지에서 확인되고 있는
아비오르그의 사냥
의뢰입니다. 늪지는, 초보
헌터분들도 많이 사냥하러
찾아오는 장소이기 때문에,
안전 확보를 해주었으면
한다고 합니다. 이런 때야말로
헌터분들의 실력을 보여줄
기회가 아닐까요."
500736,4149242335,"≪沼地探索≫
未知なる種、沼地の獰竜","≪늪지 탐색≫
미지의 종, 늪지의 영룡"
500740,3361143957,アビオルグ１頭の狩猟,아비오르그 １마리 사냥
500744,1259789214,なし,없음
500748,1259789214,なし,없음
500752,4061774871,メインターゲットの達成,메인 타겟 달성
500756,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
500760,1435362778,メゼポルタ猟団組合,메제포르타 수렵단 조합
500764,1602399951,"アビオルグが沼地に
現れたとの報告がありました。
まだ、アビオルグに関しては
謎の多いままですが、
少しずつ調査は進んでいる
ようです。
更なる協力をお願いします。","아비오르그가 늪지에
나타났다는 보고가
있었습니다. 아직,
아비오르그에 관해서는
의문점이 많은 상태입니다만,
조금씩 조사는 진행되고 있는
것 같습니다. 추가 협력을
부탁드립니다."
501088,4143576575,"≪古塔探索≫
オープンセサミ","≪고탑 탐색≫
오픈 세서미"
501092,3047757780,地図２個の納品,지도 ２개 납품
501096,1259789214,なし,없음
501100,1259789214,なし,없음
501104,4061774871,メインターゲットの達成,메인 타겟 달성
501108,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
501112,3770981963,古塔の探索隊の日記,고탑 탐색대의 일지
501116,854353752,"天に選ばれた者のみが、足を
踏み入れることを許される地、
秘境…。
忘れられた彼の地をくまなく
探索した者は、世にも珍しき
物を手にすることができるだ
ろう…。","하늘에게 선택받은 자만이,
발을 들여놓는 것이 허락되는
땅, 비경… 잊혀진 그 땅을
구석구석 탐색한 자는,
세상에서도 진귀한 물건을
손에 넣을 수 있을 것이다…"
501288,3285732484,チャチャブー１５匹の討伐,챠챠브 15마리 토벌
501440,3339876876,"≪古塔探索≫
ヘヴンズゲイト","≪고탑 탐색≫
헤븐즈 게이트"
501444,3268325042,銀火竜の尻尾１個の納品,은화룡의 꼬리 １개 납품
501448,3371281034,秘密のポーチ６個の納品,비밀 파우치 ６개 납품
501452,3784548214,リオレウス希少種の尻尾切断,리오레우스 희소종 꼬리 절단
501456,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
501460,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
501464,3770981963,古塔の探索隊の日記,고탑 탐색대의 일지
501468,1303253213,"閉ざされた秘境に足を踏み入
れるには、資格が必要となる。
その資格とは≪秘境セット≫
に他ならない。
天国の門を開き、その資格を
手にした者は、閉ざされた
秘境の奥に、幸いを見つける
ことだろう･･･。","닫힌 비경에 발을
들여놓으려면, 자격이
필요하다. 그 자격이란
≪비경용 세트≫에 다름
아니다. 천국의 문을 열고, 그
자격을 손에 넣은 자는, 닫힌
비경 깊은 곳에서, 행복을
찾게 될 것이다···"
501792,2109575379,"≪新人用クエスト≫
ふたたびやってみよう！","≪신인용 퀘스트≫
다시 한번 해보자!"
501796,2711745485,ゴゴモア１頭の狩猟,고고모아 １마리 사냥
501800,838642326,シロオビコイン１個の納品,흰띠 코인 １개 납품
501804,1259789214,なし,없음
501808,4061774871,メインターゲットの達成,메인 타겟 달성
501812,1936245695,特になし,특별히 없음
501816,1526816983,教官,교관
501820,1249996622,"うむ、我輩だ！
このクエストは、ハンターが
初めてメゼポルタに来たら
必ず体験してもらったものと
同じ内容になっている。
しかし！報酬面は安く、ター
ゲットである≪ゴゴモア≫の
強さは強くなっているぞ。
復習も兼ねてトライだ！","음, 나다! 이 퀘스트는,
헌터가 처음 메제포르타에
왔을 때 반드시 체험하게 했던
것과 같은 내용으로 되어
있다. 하지만! 보수 면은
저렴하고, 타깃인
≪고고모아≫의 강함은 더
강해져 있다. 복습도 겸해서
도전이다!"
502144,221013044,"≪新人用クエスト≫
とにかくやってみよう！","≪신인용 퀘스트≫
일단 해보자!"
502148,2711745485,ゴゴモア１頭の狩猟,고고모아 １마리 사냥
502152,838642326,シロオビコイン１個の納品,흰띠 코인 １개 납품
502156,1259789214,なし,없음
502160,4061774871,メインターゲットの達成,메인 타겟 달성
502164,1936245695,特になし,특별히 없음
502168,1526816983,教官,교관
502172,3864829700,"うむ、我輩だ。
このクエストでは操作タイプ
の決定と、必要最低限のアド
バイス。そして我輩と共に
≪ゴゴモア≫を狩猟するぞ！
このクエストは特別に、失敗
条件を設けていない。だから
倒すまで終わらせないぞ！
よし、頑張るぞー！","음, 나다. 이 퀘스트에서는
조작 타입 결정과, 필요
최소한의 조언을 해주지.
그리고 나와 함께
≪고고모아≫를 사냥하는
거다! 이 퀘스트는 특별히,
실패 조건을 두지 않았다.
그러니까 쓰러뜨릴 때까지
끝내지 않는다! 좋아,
힘내자~!"
502496,4113549360,"≪潮島探索≫
深淵の番人","≪조도 탐색≫
심연의 파수꾼"
502500,2521055912,タイクンザムザ１匹の狩猟,타이쿤자무자 １마리 사냥
502504,1259789214,なし,없음
502508,1259789214,なし,없음
502512,4061774871,メインターゲットの達成,메인 타겟 달성
502516,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
502520,1435362778,メゼポルタ猟団組合,메제포르타 수렵단 조합
502524,1805012898,"潮島の洞窟で新たな甲殻種が
発見されたそうです。
ハンターズギルドでは、
多殻蟹≪タイクンザムザ≫と
名付けました。
どうやら潮島で独自の進化を
遂げた甲殻種のようで、
全く形の違う２本の鎌が
特徴であるとのことです。
更なる調査をお願いします。","조도의 동굴에서 새로운
갑각종이 발견되었다고
합니다. 헌터즈길드에서는,
다각해 ≪타이쿤자무자≫라고
이름 붙였습니다. 아무래도
조도에서 독자적인 진화를
이룬 갑각종인 듯하며, 전혀
형태가 다른 낫 ２개가
특징이라고 합니다. 추가
조사를 부탁드립니다."
502848,1295889022,"≪潮島探索≫
潮島の多殻蟹","≪조도 탐색≫
조도의 다각해"
502852,2521055912,タイクンザムザ１匹の狩猟,타이쿤자무자 １마리 사냥
502856,1259789214,なし,없음
502860,1259789214,なし,없음
502864,4061774871,メインターゲットの達成,메인 타겟 달성
502868,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
502872,1435362778,メゼポルタ猟団組合,메제포르타 수렵단 조합
502876,2910797083,"潮島の洞窟を調査中の団員よ
り、洞窟の奥深くから地響き
が聞こえることがあるとの
報告がありました。
また、団員の中には
大きな岩が動くのを見た者も
おり不安が広がっています。
未知のモンスターが生息して
いる可能性があるため調査を
お願いします。","조도의 동굴을 조사 중인
단원으로부터, 동굴 깊은
곳에서 지진 소리가 들릴 때가
있다는 보고가 있었습니다.
또한, 단원 중에는 커다란
바위가 움직이는 것을 본 자도
있어 불안이 확산되고
있습니다. 미지의 몬스터가
서식하고 있을 가능성이
있으므로 조사를
부탁드립니다."
503200,73558525,"≪密林探索≫
進撃！暴虐なる獰竜","≪밀림 탐색≫
진격! 포악한 영룡"
503204,3361143957,アビオルグ１頭の狩猟,아비오르그 １마리 사냥
503208,1259789214,なし,없음
503212,1259789214,なし,없음
503216,4061774871,メインターゲットの達成,메인 타겟 달성
503220,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
503224,1435362778,メゼポルタ猟団組合,메제포르타 수렵단 조합
503228,953393206,"密林で確認された≪獰竜≫
ですが、今までメゼポルタ
周辺には生息していなかった
獣竜種であることが
判明しました。
ハンターズギルドでは、
これを≪アビオルグ≫と
名付けたようです。
更なる調査をお願いします。","밀림에서 확인된
≪영룡≫입니다만, 지금까지
메제포르타 주변에는 서식하지
않았던 수룡종임이
판명되었습니다.
헌터즈길드에서는, 이것을
≪아비오르그≫라고 이름 붙인
듯합니다. 추가 조사를
부탁드립니다."
503552,4007715344,"≪密林探索≫
未知なる種、獰竜現る","≪밀림 탐색≫
미지의 종, 영룡 나타나다"
503556,3361143957,アビオルグ１頭の狩猟,아비오르그 １마리 사냥
503560,1259789214,なし,없음
503564,1259789214,なし,없음
503568,4061774871,メインターゲットの達成,메인 타겟 달성
503572,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
503576,1435362778,メゼポルタ猟団組合,메제포르타 수렵단 조합
503580,186137241,"現在、謎のモンスターが、
密林にいるとの報告が
ありました。
未だ種を特定できず、
多くが謎のままですが、
新種の可能性があります。
非常に獰猛とのことなので、
危険な調査依頼となりますが、
よろしくお願いします。","현재, 정체불명의 몬스터가
밀림에 있다는 보고가
있었습니다. 아직 종을
특정하지 못했고, 대부분이
수수께끼인 채입니다만,
신종일 가능성이 있습니다.
매우 흉포하다고 하니, 위험한
조사 의뢰가 되겠습니다만, 잘
부탁드립니다."
